Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Medical specialties,257722,MEDICAL STAFF DIABETES,Pay,Medical,2025-10,,WTE,-13.39,"-£108,759.96",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-13.39,
,Medical specialties,257722,MEDICAL STAFF DIABETES,Pay,Medical,2025-10,,WTE,-0.61,"-£12,521.44",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,-0.61,
,Medical specialties,257722,MEDICAL STAFF DIABETES,Pay,Medical,2025-10,,WTE,-0.92,"-£13,648.58",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,-0.92,
,MSK and ENT,257723,MEDICAL STAFF RHEUMATOLOGY,Pay,Medical,2025-10,,WTE,-4.70,"-£64,353.50",,,Rheumatology,,Planned Pathways,Medical Staff,Substantive,-4.70,
,MSK and ENT,257723,MEDICAL STAFF RHEUMATOLOGY,Pay,Medical,2025-10,,WTE,-0.72,"-£16,573.84",,,Rheumatology,,Planned Pathways,Medical Staff,Agency,-0.72,
,Medical specialties,257724,CARDIOLOGY MEDICAL STAFF,Pay,Medical,2025-10,,WTE,-19.13,"-£215,607.76",,,Cardiology,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-19.13,
,Medical specialties,257724,CARDIOLOGY MEDICAL STAFF,Pay,Medical,2025-10,,WTE,-1.08,"-£11,360.91",,,Cardiology,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,-1.08,
,Medical specialties,257724,CARDIOLOGY MEDICAL STAFF,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£5,329.15",,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Medical specialties,257724,CARDIOLOGY MEDICAL STAFF,Pay,Nursing,2025-10,,WTE,0.00,"£42,666.73",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,0.00,
,Medical specialties,257724,CARDIOLOGY MEDICAL STAFF,Pay,Medical,2025-10,,WTE,0.00,"£4,061.97",,,Cardiology,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,0.00,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,Medical,2025-10,,WTE,-14.93,"-£148,495.64",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-14.93,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,Medical,2025-10,,WTE,-1.84,"-£11,042.84",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,-1.84,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,Nursing,2025-10,,WTE,-3.90,"-£22,456.46",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-3.90,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£5,594.71",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£4,316.55",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257725,MEDICAL STAFF RESPIRATORY,Pay,Medical,2025-10,,WTE,0.00,"£4,787.22",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,0.00,
,Frailty and General Medicine,257730,SPEC PALLIATIVE CARE TEAM,Pay,Medical,2025-10,,WTE,-4.80,"-£42,650.68",,,Palliative Care,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-4.80,
,Frailty and General Medicine,257730,SPEC PALLIATIVE CARE TEAM,Pay,Nursing,2025-10,,WTE,-7.00,"-£43,983.18",,,Palliative Care,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-7.00,
,Frailty and General Medicine,257730,SPEC PALLIATIVE CARE TEAM,Pay,Admin & Clerical,2025-10,,WTE,-0.87,"-£2,896.74",,,Palliative Care,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-0.87,
,Frailty and General Medicine,257731,OPAL Unit,Pay,Nursing,2025-10,,WTE,-27.05,"-£114,006.25",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-27.05,
,Frailty and General Medicine,257731,OPAL Unit,Pay,Nursing,2025-10,,WTE,-8.85,"-£42,235.12",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-8.85,
,Frailty and General Medicine,257731,OPAL Unit,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-2.10,"-£13,734.42",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-2.10,
,Frailty and General Medicine,257731,OPAL Unit,Pay,Admin & Clerical,2025-10,,WTE,-2.50,"-£7,419.20",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-2.50,
,Frailty and General Medicine,257732,Tye Green Ward,Pay,Nursing,2025-10,,WTE,-47.63,"-£200,872.55",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-47.63,
,Frailty and General Medicine,257732,Tye Green Ward,Pay,Nursing,2025-10,,WTE,-12.00,"-£58,245.36",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-12.00,
,Frailty and General Medicine,257732,Tye Green Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.40,"-£4,366.58",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.40,
,Frailty and General Medicine,257732,Tye Green Ward,Pay,Nursing,2025-10,,WTE,-0.07,-£288.07,,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-0.07,
,Frailty and General Medicine,257733,Lister Ward,Pay,Nursing,2025-10,,WTE,-36.94,"-£151,626.51",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-36.94,
,Frailty and General Medicine,257733,Lister Ward,Pay,Nursing,2025-10,,WTE,-10.12,"-£48,395.70",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-10.12,
,Frailty and General Medicine,257733,Lister Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,715.67",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Frailty and General Medicine,257734,Winter Ward,Pay,Nursing,2025-10,,WTE,-37.01,"-£145,794.41",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-37.01,
,Frailty and General Medicine,257734,Winter Ward,Pay,Nursing,2025-10,,WTE,-13.65,"-£64,468.54",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-13.65,
,Frailty and General Medicine,257734,Winter Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,406.88",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Frailty and General Medicine,257734,Winter Ward,Pay,Nursing,2025-10,,WTE,-0.14,"-£1,682.11",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-0.14,
,Frailty and General Medicine,257735,Locke Ward,Pay,Nursing,2025-10,,WTE,-30.36,"-£121,446.65",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-30.36,
,Frailty and General Medicine,257735,Locke Ward,Pay,Nursing,2025-10,,WTE,-11.19,"-£54,652.53",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-11.19,
,Frailty and General Medicine,257735,Locke Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.12,"-£3,049.07",,,Care of the Elderly,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.12,
,Medical specialties,257740,DIABETES NURSING,Pay,Nursing,2025-10,,WTE,-3.80,"-£21,292.85",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-3.80,
,Medical specialties,257740,DIABETES NURSING,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£3,048.96",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257741,Ray Ward,Pay,Nursing,2025-10,,WTE,-34.66,"-£143,906.56",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-34.66,
,Medical specialties,257741,Ray Ward,Pay,Nursing,2025-10,,WTE,-11.32,"-£53,385.91",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-11.32,
,Medical specialties,257741,Ray Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,715.67",,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257741,Ray Ward,Pay,Nursing,2025-10,,WTE,-0.15,-£716.13,,,Diabetes & Endocrinology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-0.15,
,MSK and ENT,257745,RHEUMATOLOGY NURSING,Pay,Nursing,2025-10,,WTE,-2.80,"-£13,371.38",,,Rheumatology,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-2.80,
,MSK and ENT,257745,RHEUMATOLOGY NURSING,Pay,Nursing,2025-10,,WTE,0.00,-£30.60,,,Rheumatology,,Planned Pathways,Nursing & Midwifery Staff,Bank,0.00,
,Medical specialties,257750,CARDIOLOGY ADDN SESSIONS,Pay,Medical,2025-10,,WTE,0.00,"-£28,028.00",,,Cardiology,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,0.00,
,Medical specialties,257751,CARDIOLOGY SPECIALIST NURSES,Pay,Nursing,2025-10,,WTE,-5.40,"-£74,697.75",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-5.40,
,Medical specialties,257751,CARDIOLOGY SPECIALIST NURSES,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,948.55",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257752,CARDIAC CATH LAB,Pay,Nursing,2025-10,,WTE,-6.60,"-£30,865.89",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-6.60,
,Medical specialties,257752,CARDIAC CATH LAB,Pay,Nursing,2025-10,,WTE,-0.48,"-£1,045.22",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-0.48,
,Medical specialties,257752,CARDIAC CATH LAB,Pay,Admin & Clerical,2025-10,,WTE,-1.30,"-£3,869.64",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.30,
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-2.96,"-£26,393.99",,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-2.96,
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,0.06,£35.92,,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,0.06,
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-11.82,"-£59,211.36",,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-11.82,
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,Admin & Clerical,2025-10,,WTE,-0.25,"-£1,054.49",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.25,
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,Admin & Clerical,2025-10,,WTE,-2.80,"-£9,004.55",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-2.80,
,Medical specialties,257754,Fleming Ward,Pay,Nursing,2025-10,,WTE,-31.77,"-£140,614.85",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-31.77,
,Medical specialties,257754,Fleming Ward,Pay,Nursing,2025-10,,WTE,-5.61,"-£26,574.99",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-5.61,
,Medical specialties,257754,Fleming Ward,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-0.10,-£14.40,,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.10,
,Medical specialties,257754,Fleming Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£3,079.44",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257760,RESPIRATORY PHYSIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£5,329.15",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Medical specialties,257761,Harold Ward,Pay,Nursing,2025-10,,WTE,-48.03,"-£207,587.32",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-48.03,
,Medical specialties,257761,Harold Ward,Pay,Nursing,2025-10,,WTE,-7.33,"-£32,337.63",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-7.33,
,Medical specialties,257761,Harold Ward,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,786.48",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Women's Services,258009,CHAMBERLEN,Pay,Nursing,2025-10,,WTE,-3.49,"-£17,404.48",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-3.49,
,Women's Services,258009,CHAMBERLEN,Pay,Nursing,2025-10,,WTE,-16.57,"-£81,265.89",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-16.57,
,Women's Services,258009,CHAMBERLEN,Pay,Nursing,2025-10,,WTE,-0.89,"-£4,639.15",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.89,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Nursing,2025-10,,WTE,-0.27,"-£1,052.80",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.27,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Nursing,2025-10,,WTE,-6.97,"-£27,504.20",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-6.97,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Admin & Clerical,2025-10,,WTE,-1.80,"-£5,193.20",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.80,
,Women's Services,258011,SAMSON WARD,Pay,Medical,2025-10,,WTE,2.38,£0.00,,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Bank,2.38,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-10,,WTE,-4.30,"-£21,133.78",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-4.30,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-10,,WTE,-30.66,"-£129,327.07",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-30.66,
,Women's Services,258011,SAMSON WARD,Pay,Admin & Clerical,2025-10,,WTE,0.00,-£190.43,,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-10,,WTE,-0.28,"-£1,924.05",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.28,
,Women's Services,258012,BIRTHING UNIT,Pay,Nursing,2025-10,,WTE,-2.11,"-£13,313.33",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-2.11,
,Women's Services,258012,BIRTHING UNIT,Pay,Nursing,2025-10,,WTE,-10.59,"-£49,094.93",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-10.59,
,Women's Services,258012,BIRTHING UNIT,Pay,Nursing,2025-10,,WTE,-1.28,"-£8,309.68",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-1.28,
,Women's Services,258013,LABOUR WARD,Pay,Nursing,2025-10,,WTE,-5.11,"-£29,230.90",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-5.11,
,Women's Services,258013,LABOUR WARD,Pay,Nursing,2025-10,,WTE,-43.83,"-£226,460.23",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-43.83,
,Women's Services,258013,LABOUR WARD,Pay,Nursing,2025-10,,WTE,-2.61,"-£15,113.02",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-2.61,
,Women's Services,258014,WOMENS HEALTH ADMIN,Pay,Admin & Clerical,2025-10,,WTE,-17.79,"-£50,941.44",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-17.79,
,Women's Services,258015,LMS,Pay,Snr Managers,2025-10,,WTE,0.33,"-£1,040.99",,,Maternity,,"Family, Diagnostics and Community",Senior Managers,Substantive,0.33,
,Women's Services,258015,LMS,Pay,Nursing,2025-10,,WTE,-6.04,"-£34,575.13",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-6.04,
,Women's Services,258015,LMS,Pay,Admin & Clerical,2025-10,,WTE,-1.00,-£664.21,,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Women's Services,258015,LMS,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-0.50,"-£3,058.10",,,Maternity,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-0.50,
,Women's Services,258016,COMMUNITY MIDWIVES,Pay,Nursing,2025-10,,WTE,-1.69,"-£8,783.03",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-1.69,
,Women's Services,258016,COMMUNITY MIDWIVES,Pay,Nursing,2025-10,,WTE,-46.88,"-£229,192.18",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-46.88,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Snr Managers,2025-10,,WTE,-2.00,"-£15,221.99",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Senior Managers,Substantive,-2.00,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Nursing,2025-10,,WTE,-12.00,"-£172,165.52",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-12.00,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Admin & Clerical,2025-10,,WTE,-6.00,"-£26,547.37",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-6.00,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Admin & Clerical,2025-10,,WTE,-0.70,"-£7,268.93",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.70,
,Women's Services,258019,SPECIALIST MIDWIVES,Pay,Nursing,2025-10,,WTE,-0.70,"-£3,449.83",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.70,
,Women's Services,258019,SPECIALIST MIDWIVES,Pay,Nursing,2025-10,,WTE,-20.17,"-£164,140.67",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-20.17,
,Women's Services,258019,SPECIALIST MIDWIVES,Pay,Admin & Clerical,2025-10,,WTE,-1.00,"-£2,986.41",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Women's Services,258020,MFAU,Pay,Nursing,2025-10,,WTE,-6.43,"-£35,448.36",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-6.43,
,Women's Services,258020,MFAU,Pay,Nursing,2025-10,,WTE,-11.18,"-£52,192.14",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-11.18,
,Women's Services,258020,MFAU,Pay,Nursing,2025-10,,WTE,-0.63,"-£3,896.77",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.63,
,Women's Services,258022,EAST & HERTS BOOKING TEAM,Pay,Nursing,2025-10,,WTE,-4.51,"-£21,751.66",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-4.51,
,Women's Services,258024,EPU/GAMBU,Pay,Nursing,2025-10,,WTE,-11.79,"-£53,814.90",,,Gynaecology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-11.79,
,Women's Services,258024,EPU/GAMBU,Pay,Nursing,2025-10,,WTE,-2.41,"-£7,768.81",,,Gynaecology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-2.41,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-10,,WTE,-48.52,"-£516,202.99",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Substantive,-48.52,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-10,,WTE,-4.86,"-£58,872.61",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Bank,-4.86,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-10,,WTE,0.00,"-£2,610.63",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Agency,0.00,
,Women's Services,258026,WOMENS HEALTH ADDTNL SESSIONS,Pay,Medical,2025-10,,WTE,0.00,"-£5,156.93",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Substantive,0.00,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Nursing,2025-10,,WTE,-32.47,"-£162,572.29",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-32.47,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Nursing,2025-10,,WTE,-2.64,"-£18,165.96",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-2.64,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,"Scientific, Therapeutic & Tech",2025-10,,WTE,-1.00,"-£5,703.79",,,Neonatal,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Admin & Clerical,2025-10,,WTE,-2.00,"-£5,768.16",,,Neonatal,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-2.00,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-10,,WTE,-28.23,"-£126,954.04",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-28.23,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-10,,WTE,-8.45,"-£56,667.62",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-8.45,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-10,,WTE,-0.33,"-£3,278.74",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.33,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-10,,WTE,-27.06,"-£117,719.74",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-27.06,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-10,,WTE,-13.23,"-£79,517.45",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-13.23,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Admin & Clerical,2025-10,,WTE,0.00,-£325.78,,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Admin & Clerical,2025-10,,WTE,-8.36,"-£27,476.59",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-8.36,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-10,,WTE,0.00,-£20.70,,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,0.00,
,"Babies, children and young people",258030,COMMUNITY NEO-NATAL TEAM,Pay,Nursing,2025-10,,WTE,-2.42,"-£13,899.83",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.42,
,"Babies, children and young people",258031,PAEDIATRIC OUTPATIENTS,Pay,Nursing,2025-10,,WTE,-0.26,"-£1,007.77",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.26,
,"Babies, children and young people",258031,PAEDIATRIC OUTPATIENTS,Pay,Nursing,2025-10,,WTE,-3.36,"-£13,936.99",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.36,
,"Babies, children and young people",258032,PAEDIATRIC DIABETES,Pay,Nursing,2025-10,,WTE,-2.54,"-£16,039.53",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.54,
,"Babies, children and young people",258032,PAEDIATRIC DIABETES,Pay,Admin & Clerical,2025-10,,WTE,-0.56,"-£1,623.65",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.56,
,"Babies, children and young people",258033,CHILD HEALTH ADMIN,Pay,Admin & Clerical,2025-10,,WTE,-1.40,"-£4,273.48",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.40,
,"Babies, children and young people",258034,MRC NEWBORN HEARING,Pay,Snr Managers,2025-10,,WTE,-0.50,"-£2,766.07",,,Neonatal,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,"Babies, children and young people",258034,MRC NEWBORN HEARING,Pay,Nursing,2025-10,,WTE,-3.20,"-£9,951.84",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.20,
,"Babies, children and young people",258035,CHILD DTH SPLST NRSNG R R,Pay,Nursing,2025-10,,WTE,-4.80,"-£28,887.71",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-4.80,
,"Babies, children and young people",258035,CHILD DTH SPLST NRSNG R R,Pay,Admin & Clerical,2025-10,,WTE,-1.80,"-£7,496.73",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.80,
