,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-11,,WTE,-4.22,"-£27,160.74",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-4.22,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-11,,WTE,-21.99,"-£141,216.23",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-21.99,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-11,,WTE,-107.51,"-£420,214.10",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-107.51,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-12,,WTE,-4.70,"-£22,849.45",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-4.70,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-12,,WTE,-26.38,"-£139,569.01",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-26.38,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2023-12,,WTE,-110.03,"-£425,191.80",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-110.03,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-01,,WTE,-2.28,"-£11,258.33",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.28,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-01,,WTE,-32.34,"-£160,399.96",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-32.34,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-01,,WTE,-109.36,"-£428,608.48",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-109.36,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-02,,WTE,-1.93,"-£11,095.85",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-1.93,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-02,,WTE,-31.27,"-£163,371.61",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-31.27,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-02,,WTE,-111.36,"-£435,726.06",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-111.36,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-03,,WTE,-2.51,"-£14,119.19",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.51,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-03,,WTE,-31.55,"-£167,379.93",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-31.55,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2024-03,,WTE,-114.89,"-£581,816.25",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-114.89,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-0.18,"-£2,562.51",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.18,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-1.64,"-£8,775.97",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-0.07,-£502.67,,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.07,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.64,"-£8,995.61",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,0.00,£0.01,,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-1.64,"-£8,807.33",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-0.35,"-£2,742.73",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.35,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-1.64,"-£8,945.47",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-0.21,"-£1,623.68",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.21,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-1.64,"-£9,053.48",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2023-11,,WTE,-1.03,"-£5,630.70",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.03,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2023-11,,WTE,-25.07,"-£71,329.19",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-25.07,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2023-12,,WTE,-1.71,"-£6,639.75",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.71,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2023-12,,WTE,-21.54,"-£64,318.99",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-21.54,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-01,,WTE,-1.49,"-£5,843.69",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.49,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-01,,WTE,-21.15,"-£62,551.10",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-21.15,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-02,,WTE,-1.39,"-£4,974.73",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.39,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-02,,WTE,-21.33,"-£64,760.35",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-21.33,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-03,,WTE,-1.52,"-£5,919.13",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.52,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2024-03,,WTE,-21.15,"-£63,160.85",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-21.15,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2023-11,,WTE,-5.36,"-£33,170.13",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-5.36,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2023-12,,WTE,-0.14,-£783.23,,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-0.14,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2023-12,,WTE,-4.78,"-£29,689.49",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-4.78,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-01,,WTE,-0.15,"-£1,088.07",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-0.15,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-01,,WTE,-5.27,"-£33,337.25",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-5.27,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-02,,WTE,-0.21,"-£1,972.10",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-0.21,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-02,,WTE,-5.72,"-£35,070.19",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-5.72,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-03,,WTE,-0.55,"-£4,930.72",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-0.55,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,Nursing,2024-03,,WTE,-5.72,"-£34,283.19",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-5.72,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,"Scientific, Therapeutic & Tech",2023-11,,WTE,-1.00,"-£5,973.77",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,"Scientific, Therapeutic & Tech",2023-12,,WTE,-1.00,"-£5,869.42",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-01,,WTE,-1.00,"-£6,277.10",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-02,,WTE,-1.00,"-£5,972.38",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Urgent and Emergency Care,257517,ENP SERVICE,Pay,"Scientific, Therapeutic & Tech",2024-03,,WTE,-1.00,"-£12,591.10",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2023-11,,WTE,-0.59,"-£2,652.06",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.59,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2023-11,,WTE,-11.00,"-£29,989.47",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-11.00,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2023-12,,WTE,-0.51,"-£2,373.78",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.51,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2023-12,,WTE,-10.91,"-£29,803.73",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-10.91,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-01,,WTE,-0.45,"-£2,557.63",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.45,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-01,,WTE,-12.45,"-£35,097.34",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-12.45,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-02,,WTE,-0.13,-£615.22,,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.13,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-02,,WTE,-12.00,"-£32,973.17",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-12.00,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-03,,WTE,-0.18,-£872.78,,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.18,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Admin & Clerical,2024-03,,WTE,-11.00,"-£30,388.08",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-11.00,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-11,,WTE,-3.19,"-£24,285.98",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.19,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-11,,WTE,-8.15,"-£48,266.40",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-8.15,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-11,,WTE,-50.55,"-£188,892.56",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-50.55,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-12,,WTE,-4.49,"-£21,816.97",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-4.49,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-12,,WTE,-10.15,"-£47,444.95",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-10.15,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2023-12,,WTE,-46.28,"-£180,585.08",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-46.28,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-01,,WTE,-3.31,"-£18,240.21",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.31,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-01,,WTE,-10.67,"-£52,908.42",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-10.67,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-01,,WTE,-43.78,"-£184,676.94",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-43.78,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-02,,WTE,-3.92,"-£17,984.46",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.92,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-02,,WTE,-10.17,"-£53,756.75",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-10.17,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-02,,WTE,-46.87,"-£185,657.62",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-46.87,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-03,,WTE,-3.22,"-£15,752.13",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.22,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-03,,WTE,-13.58,"-£66,456.22",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-13.58,
,Urgent and Emergency Care,257525,ADULT ASSESSMENT UNIT,Pay,Nursing,2024-03,,WTE,-44.89,"-£217,733.17",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-44.89,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Admin & Clerical,2023-11,,WTE,-1.00,"-£2,728.57",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Admin & Clerical,2023-12,,WTE,-1.00,"-£2,521.93",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Admin & Clerical,2024-01,,WTE,-1.00,"-£2,757.02",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Admin & Clerical,2024-02,,WTE,-1.00,"-£2,665.06",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Admin & Clerical,2024-03,,WTE,-1.00,"-£2,488.63",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-11,,WTE,-1.93,"-£11,975.35",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-1.93,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-11,,WTE,-7.11,"-£37,127.11",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-7.11,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-11,,WTE,-31.23,"-£119,588.55",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-31.23,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-12,,WTE,-2.02,"-£9,948.73",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.02,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-12,,WTE,-10.20,"-£43,030.30",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-10.20,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2023-12,,WTE,-31.83,"-£122,820.79",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-31.83,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-01,,WTE,-3.06,"-£16,564.38",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-3.06,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-01,,WTE,-9.20,"-£39,423.05",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-9.20,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-01,,WTE,-33.25,"-£146,537.92",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-33.25,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-02,,WTE,-2.49,"-£12,646.85",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-2.49,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-02,,WTE,-8.82,"-£36,302.48",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-8.82,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-02,,WTE,-33.20,"-£131,003.42",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-33.20,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-03,,WTE,-1.05,"-£5,203.74",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-1.05,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-03,,WTE,-12.95,"-£54,367.39",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-12.95,
,Urgent and Emergency Care,257526,SHORT STAY WARD,Pay,Nursing,2024-03,,WTE,-32.78,"-£153,496.99",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-32.78,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Admin & Clerical,2024-01,,WTE,0.00,"-£11,523.13",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,0.00,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Admin & Clerical,2024-02,,WTE,-0.07,£0.00,,,Acute Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.07,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2023-11,,WTE,-1.73,"-£7,995.74",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-1.73,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2023-11,,WTE,-21.60,"-£76,125.54",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-21.60,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2023-12,,WTE,-3.30,"-£14,638.78",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-3.30,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2023-12,,WTE,-21.12,"-£73,845.91",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-21.12,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-01,,WTE,-2.91,"-£12,832.31",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-2.91,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-01,,WTE,-17.95,"-£76,206.85",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-17.95,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-02,,WTE,-2.72,"-£13,761.39",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-2.72,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-02,,WTE,-24.15,"-£82,396.83",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-24.15,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-03,,WTE,-4.49,"-£19,878.49",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-4.49,
,Urgent and Emergency Care,257527,SAME DAY EMERGENCY CARE,Pay,Nursing,2024-03,,WTE,-20.73,"-£93,324.56",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-20.73,
,Urgent and Emergency Care,257528,Patient at Home,Pay,Medical,2024-03,,WTE,0.00,£4.80,,,Acute Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,0.00,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2023-11,,WTE,-0.75,"-£3,971.09",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.75,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2023-11,,WTE,-12.45,"-£51,185.37",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-12.45,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2023-12,,WTE,-0.68,"-£4,289.67",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-0.68,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2023-12,,WTE,-13.31,"-£59,443.63",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-13.31,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2024-01,,WTE,-1.27,"-£6,329.38",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.27,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2024-01,,WTE,-13.56,"-£68,075.55",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-13.56,
,Integrated Emergency and Medical Pathways,257710,MEDICINE HCG MANAGEMENT,Pay,Admin & Clerical,2024-02,,WTE,-1.13,"-£5,340.70",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,-1.13,
