Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-08,,WTE,-5.69,"(£24,224.43)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-5.69,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-08,,WTE,-38.67,"(£129,959.65)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-38.67,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-09,,WTE,-5.15,"(£23,922.25)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-5.15,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-09,,WTE,-37.88,"(£144,126.85)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-37.88,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-10,,WTE,0,£57.00 ,,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Agency,0,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-10,,WTE,-6.91,"(£22,940.14)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-6.91,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-10,,WTE,-37.94,"(£177,257.07)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-37.94,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-11,,WTE,-4.97,"(£20,600.63)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-4.97,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-11,,WTE,-37.88,"(£144,635.06)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-37.88,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-12,,WTE,-0.14,(£582.87),,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Agency,-0.14,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-12,,WTE,-9.03,"(£36,853.08)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-9.03,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2024-12,,WTE,-38.13,"(£144,751.44)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-38.13,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-01,,WTE,-0.07,(£308.89),,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Agency,-0.07,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-01,,WTE,-10.28,"(£49,871.02)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-10.28,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-01,,WTE,-38.46,"(£150,960.74)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-38.46,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-02,,WTE,-0.07,(£660.61),,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Agency,-0.07,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-02,,WTE,-8.42,"(£33,814.79)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-8.42,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-02,,WTE,-37.51,"(£152,131.37)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-37.51,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-03,,WTE,-6.55,"(£27,562.13)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Bank,-6.55,
,Surgery,259516,EMERGENCY SURGERY WARD TA,Pay,Nursing,2025-03,,WTE,-37.03,"(£139,520.14)",,,General Surgery,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-37.03,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-04,,WTE,-0.25,(£734.93),,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,-0.25,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-04,,WTE,-2,"(£4,970.92)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-05,,WTE,0,£225.36 ,,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-05,,WTE,-2,"(£4,970.90)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-06,,WTE,-2,(£636.60),,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-07,,WTE,-2.04,"(£5,084.65)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2.04,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-08,,WTE,-0.18,"(£1,077.60)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,-0.18,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-08,,WTE,-1.96,"(£4,864.08)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.96,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-09,,WTE,-0.04,(£171.48),,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,-0.04,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-09,,WTE,-2.04,"(£5,079.41)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2.04,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-10,,WTE,0,£34.48 ,,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-10,,WTE,-2,"(£6,189.90)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-11,,WTE,-2,"(£5,153.20)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-12,,WTE,0,(£216.48),,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2024-12,,WTE,-2,"(£5,153.20)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2025-01,,WTE,-1.69,"(£4,289.70)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.69,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2025-02,,WTE,-2,"(£6,016.69)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Admin & Clerical,2025-03,,WTE,-2,"(£5,153.20)",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-04,,WTE,-1.45,"(£6,876.37)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-1.45,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-04,,WTE,-9.85,"(£36,107.55)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.85,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-05,,WTE,-0.76,"(£3,914.41)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.76,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-05,,WTE,-11.24,"(£42,678.62)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-11.24,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-06,,WTE,-1.61,"(£8,203.44)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-1.61,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-06,,WTE,-11.85,"(£44,787.27)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-11.85,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-07,,WTE,-2.28,"(£12,917.54)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.28,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-07,,WTE,-11.85,"(£44,941.34)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-11.85,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-08,,WTE,-2.81,"(£15,499.82)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.81,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-08,,WTE,-11.85,"(£44,900.34)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-11.85,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-09,,WTE,-1.96,"(£10,244.11)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-1.96,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-09,,WTE,-13.46,"(£50,136.52)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-13.46,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-10,,WTE,-3.15,"(£14,684.87)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-3.15,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-10,,WTE,-14.2,"(£68,052.12)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-14.2,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-11,,WTE,-1.63,"(£7,674.15)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-1.63,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-11,,WTE,-14.01,"(£54,005.03)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-14.01,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-12,,WTE,-2.85,"(£15,821.33)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.85,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2024-12,,WTE,-13.04,"(£48,178.95)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-13.04,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-01,,WTE,-2.48,"(£14,697.34)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.48,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-01,,WTE,-13.68,"(£49,616.89)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-13.68,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-02,,WTE,-2.72,"(£16,210.61)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.72,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-02,,WTE,-13.8,"(£50,573.50)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-13.8,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-03,,WTE,-3.09,"(£16,688.26)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-3.09,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,Nursing,2025-03,,WTE,-12.83,"(£46,463.30)",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-12.83,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-0.05,(£136.92),,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.05,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-0.11,(£447.33),,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.11,
,"Critical Care, theatres and Anaesthetics",259517,PRE-OP ASSESSMENT NURSING,Pay,"Scientific, Therapeutic & Tech",2024-10,,WTE,-0.17,(£640.22),,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.17,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-04,,WTE,-0.05,(£187.15),,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,-0.05,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-04,,WTE,-1.4,"(£3,690.85)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.4,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-05,,WTE,-1.4,"(£3,690.85)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.4,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-06,,WTE,0,(£0.10),,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-06,,WTE,-1.4,"(£3,690.85)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.4,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-07,,WTE,-1.59,"(£4,170.33)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-08,,WTE,-1.59,"(£4,170.33)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-09,,WTE,-1.59,"(£4,170.33)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-10,,WTE,0,£3.67 ,,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-10,,WTE,-1.59,"(£5,656.31)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-11,,WTE,-1.59,"(£4,683.24)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2024-12,,WTE,-1.59,"(£4,683.24)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2025-01,,WTE,-1.59,"(£4,683.24)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2025-02,,WTE,0,£96.60 ,,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2025-02,,WTE,-1.59,"(£4,683.24)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2025-03,,WTE,0,£289.80 ,,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,0,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Admin & Clerical,2025-03,,WTE,-1.59,"(£4,683.24)",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.59,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-04,,WTE,-0.84,"(£7,465.23)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.84,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-04,,WTE,-10.4,"(£51,300.39)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-10.4,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-05,,WTE,-0.6,"(£3,119.81)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.6,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-05,,WTE,-10.28,"(£50,421.18)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-10.28,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-06,,WTE,-0.48,"(£2,495.93)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.48,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-06,,WTE,-9.33,"(£49,371.09)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-07,,WTE,-0.54,"(£2,807.70)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.54,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-07,,WTE,-8.33,"(£29,122.56)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-8.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-08,,WTE,-0.36,"(£1,506.25)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.36,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-08,,WTE,-8.33,"(£43,367.96)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-8.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-09,,WTE,-0.36,"(£2,054.54)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.36,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-09,,WTE,-8.33,"(£44,338.95)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-8.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-10,,WTE,-0.57,"(£1,470.62)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.57,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-10,,WTE,-9.33,"(£71,553.50)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-11,,WTE,-0.42,"(£1,592.50)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.42,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-11,,WTE,-9.33,"(£55,567.31)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-12,,WTE,-0.36,"(£1,835.10)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.36,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2024-12,,WTE,-9.33,"(£49,525.89)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2025-01,,WTE,-0.42,"(£2,140.95)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.42,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2025-01,,WTE,-9.33,"(£49,536.67)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-9.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2025-02,,WTE,-0.12,(£611.70),,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.12,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2025-02,,WTE,-10.33,"(£54,639.12)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-10.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,Nursing,2025-03,,WTE,-11.33,"(£59,714.58)",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-11.33,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-04,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-05,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-06,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-07,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-08,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-09,,WTE,-1,"(£5,566.16)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
,Planned Pathways Management,259518,SPECIALIST NURSING,Pay,"Scientific, Therapeutic & Tech",2024-10,,WTE,-1,"(£6,943.66)",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1,
